_id,bio,college,country,createdAt,dob,email,face_detection_probabilities,gender,height,insta_username,interests,is_habit_drink,is_habit_smoke,is_verified,mobile,name,status,type,updatedAt,verified_at,what_to_find,who_to_date,is_subscribed,age
1240,Let it be a secret 🤫,"[""A.R.S.D. College""]",IN,342.70440494083334,2004-11-26 00:00:00,9124000000@get.idyll,[86.45876049995422],M,,,"[""Cycling"",""Badminton"",""Camping""]",,,False,9124000000,Vishwas,True,U,14.27619942337963,,,F,,19.0
1241,,"[""Jnu""]",IN,339.2746218852778,1996-04-04 00:00:00,9124100000@get.idyll,[],M,,,[],,,False,9124100000,Md,True,U,14.135138821527777,,,M,,27.0
1242,,[],IN,339.16661355194447,,9124200000@get.idyll,[],M,,,[],,,False,9124200000,Bikram,True,U,14.13118229375,,,,,
1243,,"[""Maharishi Valmiki College of Education""]",IN,338.8589813297222,1997-09-20 00:00:00,9124300000@get.idyll,[],M,,,[],,,False,9124300000,Deepak,True,U,14.116546946527778,,,F,,26.0
1244,"A BTS ARMY 💜 would like if my match respects korean men, especially bts aka my first loves 👀
Introvert perhaps and a lil bit of a crackhead 😌 
I'd prefer a Casual relationship","[""Miranda House""]",IN,338.0864574408333,2003-11-25 00:00:00,9124400000@get.idyll,[77.62942314147949],F,,,"[""Art & Craft"",""Dancing"",""Swimming"",""K-drama""]",,,False,9124400000,Deevs,True,U,14.066283439583334,,,M,True,20.0
1245,,"[""Indian Institute of Technology Patna""]",IN,337.17446382972224,2001-07-14 00:00:00,9124500000@get.idyll,[],M,,,[],,,False,9124500000,Manjul Bamrara,True,U,14.047781217361111,,,F,,22.0
1246,Hahahahahhahaha,"[""Jawaharlal Nehru University""]",IN,336.8417127186111,2000-02-10 00:00:00,9124600000@get.idyll,[],M,,,[],,,False,9124600000,Aditya Yadav,True,U,14.034187224305555,,,F,,23.0
1247,Ztyhjjfdfyhhhddtujbfey,"[""Amit University noida""]",IN,336.8243429963889,2001-02-18 00:00:00,9124700000@get.idyll,"[98.09820652008057,69.69042420387268,98.86502623558044,94.52890157699585]",F,,,"[""Football"",""Cooking"",""Hockey"",""Gym"",""Cycling""]",,,False,9124700000,Storm,False,U,7.158421796064815,,,F,True,22.0
1248,I am very bad at writing bio's,"[""Manipal University""]",IN,335.2528107741667,2002-02-18 00:00:00,9124800000@get.idyll,"[91.51208102703094,85.7875645160675,73.78398577372234,76.62801623344421]",M,,,"[""Concerts"",""Festivals"",""Cafe-hopping"",""Hockey"",""Punjabi""]",,,False,9124800000,Tushar,True,U,13.95854536087963,,,F,,21.0
1249,"Hello, my name is Amit Singh
I'm single
I want partner","[""Arvindo college""]",IN,335.2395179963889,2002-06-05 00:00:00,9124900000@get.idyll,"[94.03868913650513,99.52930808067322,98.08691143989563,98.65030646324158]",M,5.9,,"[""Gym"",""Festivals"",""Cooking"",""Beer"",""Whiskey""]",S,S,False,9124900000,Amit Singh,True,U,13.955740557638888,,R,F,,21.0
1250,Well that's a mystery after we get to know each other you will slowly discover,"[""Indian Institute Of Technology Patna""]",IN,335.1051846630556,2000-08-05 00:00:00,9125000000@get.idyll,"[96.73153162002563,99.27821755409241,57.03544616699219]",M,,,[],,,False,9125000000,Narendra Tejasvi,True,U,13.32948717800926,,,M,,23.0
1251,Later,"[""Jawaharlal Nehru University""]",IN,334.69388466305554,2002-08-15 00:00:00,9125100000@get.idyll,[],F,,,[],,,False,9125100000,I,False,U,7.158512421064815,,,M,True,21.0
1252,Student at JNU,"[""Jnu""]",IN,333.5261043852778,1994-12-17 00:00:00,9125200000@get.idyll,[99.19041991233826],M,,,[],,,False,9125200000,Ajay,True,U,13.895413196527779,,,M,,29.0
1253,,[],IN,333.16695744083336,,9125300000@get.idyll,[],,,,[],,,False,9125300000,,True,U,13.881957826157407,,,,,
1254,Good person,"[""Ramjas College""]",IN,332.4345027186111,2003-01-16 00:00:00,9125400000@get.idyll,[],F,,,[],,,False,9125400000,Twinkle,False,U,7.158574319212963,,,M,True,20.0
1255,Calm,"[""JNU /SIS""]",IN,330.67420355194446,1997-09-04 00:00:00,9125500000@get.idyll,"[76.90497040748596,90.43452143669128,96.88498973846436,92.41640567779541]",M,175.0,,"[""Running"",""Concerts"",""Coffee"",""K-drama""]",N,N,True,9125500000,Vipul singh,True,U,7.168004145601852,7.1680045867708335,R,F,,26.0
1256,Jnu,"[""Jawaharlal Nehru University""]",IN,330.53972855194445,2002-02-11 00:00:00,9125600000@get.idyll,"[98.50817322731018,94.14532780647278]",M,178.0,,"[""Writing"",""Superhero"",""Vegetarian"",""Video Games""]",N,N,False,9125600000,Anuj,True,U,3.6023203840277778,,F,F,,21.0
1257,.......,"[""Jnu""]",IN,328.76708688527776,2003-05-14 00:00:00,9125700000@get.idyll,[89.77981209754944],M,,,"[""Photography"",""Badminton"",""Festivals"",""Pizza"",""Whiskey""]",,,False,9125700000,......,True,U,13.691399330787037,,,F,,20.0
1258,Blank,"[""Miranda House""]",IN,327.5380541075,2004-01-22 00:00:00,9125800000@get.idyll,[],F,,,[],,,False,9125800000,Anjali,False,U,7.1586676525462964,,,M,True,19.0
1259,,[],IN,326.3944941075,,9125900000@get.idyll,[],,,,[],,,False,9125900000,,True,U,13.599771969675926,,,,,
1260,,[],IN,326.36492355194446,,9126000000@get.idyll,[],M,,,[],,,False,9126000000,Nitesh,True,U,13.59752405300926,,,,,
1261,,[],IN,324.0488077186111,,9126100000@get.idyll,[],,,,[],,,False,9126100000,,True,U,13.47362141412037,,,,,
1262,"I am doing Bcom (hons)
I love sketching","[""Kalindi College""]",IN,318.8750724408333,2004-10-08 00:00:00,9126200000@get.idyll,[73.05457592010498],F,,,"[""Art & Craft"",""Reels"",""K-drama"",""Horror"",""Vegetarian""]",N,N,False,9126200000,Siya,True,U,13.19784985162037,,,M,True,19.0
1263,,"[""Miranda house""]",IN,313.12889494083333,2002-05-27 00:00:00,9126300000@get.idyll,[],F,,,[],,,False,9126300000,Bharti,False,U,7.159958138657408,,,F,True,21.0
1264,.,"[""Jawaharlal Nehru University""]",IN,311.54899716305556,1998-02-01 00:00:00,9126400000@get.idyll,[95.4277753829956],M,,,"[""Photography"",""Running"",""Cycling"",""Football"",""Gym""]",,,False,9126400000,Aayush,True,U,7.829236205787037,,,F,,25.0
1265,"Research scholar
Kind and loyal","[""Jawaharlal Nehru University""]",IN,309.8515602186111,1995-09-01 00:00:00,9126500000@get.idyll,[82.5010895729065],M,,,"[""Wine"",""Whiskey"",""Anime"",""Poetry""]",,,False,9126500000,Rahul,True,U,12.897032166435185,,,F,,28.0
1266,Football,"[""Student""]",IN,309.57677132972225,1999-02-19 00:00:00,9126600000@get.idyll,[42.514992356300354],M,,,[],,,False,9126600000,Samerr choudhary,True,U,12.896557536805556,,,F,,24.0
1267,Kind a obsessed with football.,"[""Maharaja Agrasen College""]",IN,308.55248382972223,2002-02-08 00:00:00,9126700000@get.idyll,"[92.72693991661072,96.91501259803772]",M,171.0,,"[""Dogs"",""Football"",""Vegetarian"",""Horror"",""Ambitions""]",N,N,True,9126700000,Sameer,True,U,7.168401529861111,7.168401971030093,C,F,,21.0
1268,,"[""Miranda House""]",IN,307.8473652186111,2003-05-19 00:00:00,9126800000@get.idyll,[],F,,,[],,,False,9126800000,Aarti,False,U,7.159894099305555,,,M,True,20.0
1269,,[],IN,303.48426327416666,,9126900000@get.idyll,[],,,,[],,,False,9126900000,,True,U,12.645178902546297,,,,,
1270,.,"[""Jawaharlal Nehru University""]",IN,299.2896543852778,1998-09-16 00:00:00,9127000000@get.idyll,"[99.25904870033264,97.24804759025574]",M,165.0,,"[""Singing"",""Photography"",""Cooking"",""Beaches"",""Thriller""]",S,O,False,9127000000,Rudra,True,U,10.422994342361111,,NS,F,,25.0
1271,Chai Sutta Art Cinema Rock Folk Country music History Politics Philosophy Psychedelia Poetry Beauty Romance and you (not the show),"[""Ramjas College""]",IN,296.6600868852778,2004-01-17 00:00:00,9127100000@get.idyll,"[92.25492278734843,84.00846719741821,97.36350178718567,65.30638337135315]",M,,,"[""Photography"",""Writing"",""Rock"",""Sci-fi"",""Poetry""]",,,False,9127100000,Rishabh Jalan,True,U,12.35049604375,,,F,,19.0
1272,Ig:  _aas_if     ;) :-P,"[""Jamia Mia Islamia University""]",IN,293.03720021861113,2001-08-06 00:00:00,9127200000@get.idyll,"[96.0579514503479,91.73942804336548,56.18329793214798,93.7683641910553]",M,183.0,,"[""Gym"",""Cricket"",""Clubs"",""Stand Up"",""Mountains""]",S,S,True,9127200000,Aasif ibrahimi,True,U,7.168705210416666,7.168705651585648,NS,F,,22.0
1273,Text me to know more,"[""Jawaharlal Nehru University""]",IN,288.07661882972224,1995-12-05 00:00:00,9127300000@get.idyll,[82.39777088165283],M,,,"[""Cafe-hopping"",""Running"",""Cricket"",""Coffee""]",,,False,9127300000,Abhishek,True,U,11.995070835416668,,,F,,28.0
1274,"I am an upcoming software engineer at airtel. I looking for a partner with whom i can explore different places together in delhi. If your are not sure, I can be your best friend too.","[""Netaji Subash Institute of Technology""]",IN,284.24461466305553,2000-02-23 00:00:00,9127400000@get.idyll,[96.27514719963074],M,174.0,,[],N,N,False,9127400000,Ansh,False,U,7.169195256712963,,R,F,,23.0
1275,,[],IN,283.65589521861114,,9127500000@get.idyll,[],,,,[],,,False,9127500000,,True,U,11.818996877083332,,,,,
1276,A random philosophy student on this dating app,"[""Miranda House""]",IN,283.3164724408333,2003-10-15 00:00:00,9127600000@get.idyll,"[94.89305019378662,93.16433072090149]",F,,,"[""Mountains"",""Comic-books"",""Country"",""Jazz"",""Poetry""]",,,True,9127600000,Yumpee,True,U,9.20351624050926,9.203516681678241,,M,True,20.0
1277,Let's see if you can figure me out,"[""Miranda House""]",IN,283.1925182741667,2001-08-03 00:00:00,9127700000@get.idyll,"[57.88853963216146,89.33899998664856]",F,,,"[""Clubs"",""Cats"",""Horror"",""K-drama"",""Superhero""]",,,False,9127700000,Maria,True,U,11.79458084699074,,,M,True,22.0
1278,Blahblahblah,"[""Xyz""]",IN,282.55754966305557,2002-02-17 00:00:00,9127800000@get.idyll,[],F,,,[],,,False,9127800000,Xyz,False,U,7.1597208238425925,,,A,True,21.0
1279,,[],IN,282.2139560519444,,9127900000@get.idyll,[],,,,[],,,False,9127900000,,True,U,11.75891516412037,,,,,
1280,,[],IN,280.66313494083334,,9128000000@get.idyll,[],,,,[],,,False,9128000000,,False,U,2.88917192337963,,,,,
1281,👋,"[""IIIT Hyderabad""]",IN,280.65230244083335,2000-01-31 00:00:00,9128100000@get.idyll,[56.84999227523804],M,,,"[""Singing"",""Camping"",""Video Games"",""Football"",""Beer""]",,,False,9128100000,Arpan,True,U,11.689424296064814,,,F,,23.0
1282,,"[""Jawaharlal Nehru University""]",IN,271.57120105194446,1998-03-23 00:00:00,9128200000@get.idyll,[],M,,,[],,,False,9128200000,Rohit,True,U,11.31433567337963,,,F,,25.0
1283,...,"[""SRCC""]",IN,271.4070966075,2001-02-21 00:00:00,9128300000@get.idyll,[],F,,,[],,,False,9128300000,S,False,U,7.15959817337963,,,M,True,22.0
1284,"Looking for a reason to delete this app, and hopefully, you’re it!","[""JNU""]",IN,270.1957491075,2000-05-05 00:00:00,9128400000@get.idyll,"[48.008230328559875,90.92819094657898,97.14686870574951]",M,165.0,,"[""Photography"",""Badminton"",""Romantic"",""Open-Minded"",""Coffee""]",N,N,True,9128400000,Danish,True,U,9.205245696527777,9.205246126122685,R,F,,23.0
1285,,"[""Miranda House""]",IN,269.65873605194446,2003-12-11 00:00:00,9128500000@get.idyll,[],F,,,[],,,False,9128500000,Kairvi,False,U,7.159507953472223,,,M,True,20.0
1286,I am working as a Hostel Caretaker want friends for fun friendship and chill out,"[""Jawaharlal Nehru University""]",IN,269.12997688527776,1988-12-30 00:00:00,9128600000@get.idyll,[91.71249866485596],M,,,"[""Cafe-hopping"",""Tea"",""Beer"",""Biryani"",""Foodie""]",,,False,9128600000,Pushpesh,True,U,11.209084515972222,,,F,,35.0
1287,,[],IN,265.9921543852778,,9128700000@get.idyll,[],,,,[],,,False,9128700000,,True,U,11.083007814583333,,,,,
1288,I may just be the most awesome person you'll meet online 😊,"[""Allahabad university""]",IN,265.98029494083335,2002-11-23 00:00:00,9128800000@get.idyll,[],F,,,[],,,False,9128800000,Niki,False,U,7.15914135625,,,M,True,21.0
1289,,[],IN,265.3359177186111,,9128900000@get.idyll,[],,,,[],,,False,9128900000,,True,U,11.05566462013889,,,,,
1290,"Hopeless romantic 🙂
Red is my favourite colour🗿🚩 🚩","[""Miranda house college""]",IN,264.2645866075,2003-11-05 00:00:00,9129000000@get.idyll,"[72.90934224923451,89.769846200943]",F,,,"[""Art & Craft"",""Dancing"",""Foodie"",""Anime"",""Dogs""]",N,N,True,9129000000,Nilu priya,True,U,2.8104733469907406,9.205438035844907,C,M,True,20.0
1291,I m a teacher. Simply living and high thinking,"[""Education department""]",IN,263.10209549638887,1985-12-20 00:00:00,9129100000@get.idyll,[83.96017551422119],M,,,[],,,False,9129100000,Ishfaq,True,U,10.959489330787036,,,A,,38.0
1292,.,"[""Jawaharlal Nehru University""]",IN,262.8548432741667,1994-05-25 00:00:00,9129200000@get.idyll,"[98.23402166366577,94.77524757385254,98.27063083648682,91.56292080879211]",M,,,"[""Mountains"",""Open-Minded"",""Dogs"",""Foodie"",""Tea""]",N,N,False,9129200000,Rohit Bamola,True,U,9.519421390972223,,NS,F,,29.0
1293,"""I usually listen more than I speak up.""","[""Kirori Mal College""]",IN,262.1832710519444,2000-09-01 00:00:00,9129300000@get.idyll,"[80.62626719474792,92.74290800094604,84.08377170562744,87.76170611381531]",M,,,"[""Dogs"",""Vegetarian"",""Foodie"",""Desi"",""Romantic""]",,,False,9129300000,Manish Chaudhary,True,U,10.912237536805556,,,F,,23.0
1294,,[],IN,262.15346077416666,,9129400000@get.idyll,[],M,,,[],,,False,9129400000,Kishan,False,U,2.8905548747685184,,,,,
1295,Where intelligence meet kind heart,"[""Jawaharlal Nehru University""]",IN,252.15158021861112,2000-10-06 00:00:00,9129500000@get.idyll,"[91.35541915893555,92.00143218040466]",M,,,"[""Mountains"",""Tea"",""Birds"",""Environmentalism""]",,,False,9129500000,Chaitanya,True,U,10.122017166435185,,,F,,23.0
1296,,[],IN,252.0133804963889,,9129600000@get.idyll,[],,,,[],,,False,9129600000,,False,U,2.890379608564815,,,,,
1297,Deja vu,"[""Institute of Aeronautical Engineering""]",IN,249.58871494083334,2000-05-31 00:00:00,9129700000@get.idyll,[98.77280592918396],M,,,"[""Biryani"",""Beaches"",""Romance"",""Open-Minded""]",,,False,9129700000,Panieswar Rao,True,U,10.396592594675926,,,F,,23.0
1298,Can always sense eyes more than words ..eh?,"[""Shaheed Bhagat Singh College""]",IN,244.51367716305555,2004-02-12 00:00:00,9129800000@get.idyll,"[98.24169278144836,99.52052235603333,95.43946981430054,96.84428572654724]",M,180.0,,"[""Writing"",""Cricket"",""Horror"",""Romance"",""Folk & Acoustic""]",N,N,False,9129800000,Rohit Tandon,True,U,10.173747096990741,,F,F,,19.0
1299,The sunset will look more beautiful if I have you around me,"[""Saheed Bhagat Singh College""]",IN,244.50139105194444,2004-06-02 00:00:00,9129900000@get.idyll,"[90.08500576019287,96.89140319824219,95.8920419216156]",M,167.64,,"[""Badminton"",""Romantic"",""Open-Minded"",""Romance"",""Desi""]",S,N,True,9129900000,Amit Choudhary,True,U,7.169976275231481,7.169976716400463,NS,F,,19.0
1300,"""I'm a self-proclaimed cinephile and bookworm who finds solace in the art of storytelling. I believe in savoring life's simple pleasures, like taking a moonlit stroll or getting lost in a great book.","[""Jnu""]",IN,243.25276132972223,1997-02-02 00:00:00,9130000000@get.idyll,"[98.11950325965881,98.60109090805054,95.64275741577148]",M,172.0,,"[""Writing"",""Poetry""]",S,O,True,9130000000,Jafar Sadique,True,U,9.205654921064815,9.205655350659722,C,F,,26.0
1301,"Film lover
Aspiring filmmaker
Content writer by day and reader by night
On a quest to bring tales to life...","[""JNU""]",IN,240.5862127186111,1998-02-04 00:00:00,9130100000@get.idyll,"[95.94380259513855,90.38459658622742,86.50276064872742]",M,,,"[""Photography"",""Fantasy"",""Documentaries"",""Beer"",""Biryani""]",,,True,9130100000,Bobin,True,U,9.205844041435185,9.205844471030092,,F,,25.0
1302,.,"[""Keshav Mahavidyalaya""]",IN,238.1847518852778,2003-11-18 00:00:00,9130200000@get.idyll,"[95.6591248512268,72.21560478210449]",M,,,"[""Singing"",""Writing"",""Gym"",""Bollywood"",""Vegetarian""]",,,False,9130200000,Mukul,True,U,9.92060848587963,,,F,,20.0
1303,Nothing much.....,"[""Jawaharlal Nehru University""]",IN,235.35914632972222,1999-03-27 00:00:00,9130300000@get.idyll,[72.40277528762817],M,,,"[""Badminton"",""Cricket"",""Cooking"",""Mountains"",""Superhero""]",,,False,9130300000,Sunny dayal,True,U,9.795795140972222,,,F,,24.0
1304,"Not flexing, but I think I have been raised to be a perfect person","[""Hansraj College""]",IN,235.2409754963889,2004-02-15 00:00:00,9130400000@get.idyll,"[54.32494183381399,82.61880874633789,93.70422959327698,89.11392092704773]",M,,,"[""Dancing"",""Cricket"",""Clubs"",""Coffee"",""Horror""]",,,True,9130400000,Arnav,True,U,9.207622652546297,9.207623116863425,,F,,19.0
1305,"Nothing is permanent, So are human","[""Delhi School of Economics""]",IN,234.98047827416667,1999-01-01 00:00:00,9130500000@get.idyll,"[78.37095856666565,54.66199964284897,67.91746616363525,90.97524285316467]",M,,,[],S,N,False,9130500000,Aditya,True,U,9.392001495138889,,C,F,,24.0
1306,"Cute enough to take your breath away, but smart enough to bring it back.","[""Indian Institute of Technology(IIT), Delhi""]",IN,234.5389216075,2001-02-02 00:00:00,9130600000@get.idyll,[49.13129210472107],M,,,"[""Romance"",""Open-Minded"",""Romantic"",""Feminism"",""Beaches""]",,,False,9130600000,Ankit tiwari,True,U,9.767090002083334,,,F,,22.0
1307,Looking for someone with whom i can explore...,"[""DU""]",IN,222.4664438297222,1999-12-04 00:00:00,9130700000@get.idyll,[96.85458540916443],M,,,[],,,False,9130700000,Mohit,False,U,2.891590870138889,,,F,,24.0
1308,,[],IN,222.1896341075,,9130800000@get.idyll,[],M,,,[],,,False,9130800000,Fijaas,False,U,2.8914651872685186,,,,,
1309,...,"[""Jawaharlal Nehru University""]",IN,221.47172327416666,2002-08-23 00:00:00,9130900000@get.idyll,"[97.29477167129517,81.25867247581482]",F,,,"[""Feminism"",""Reality shows"",""Foodie""]",,,False,9130900000,Sakshi,True,U,9.224019585416666,,,A,True,21.0
1310,Just a random guy untill we start talking.,"[""Delhi Technological University""]",IN,218.93189521861112,2000-01-13 00:00:00,9131000000@get.idyll,"[90.11014699935913,86.81988716125488,95.49306631088257]",M,,,"[""Badminton"",""Photography"",""Cricket"",""Swimming"",""Writing""]",,,False,9131000000,Prakhar,True,U,6.1060025946759255,,,F,,23.0
1311,Let's connect,"[""Banaras Hindu University""]",IN,213.68660882972222,2000-10-10 00:00:00,9131100000@get.idyll,[99.56240057945251],M,,,"[""Cycling"",""Gym"",""Wine"",""Whiskey"",""Dogs""]",,,True,9131100000,Deepak Raj,True,U,6.288787189583333,7.1713442395486116,,F,,23.0
1312,Love to meet new people in a very selfish and self oriented world.,"[""Jawaharlal Nehru University""]",IN,212.8963338297222,1997-02-03 00:00:00,9131200000@get.idyll,[58.35544466972351],F,175.0,,"[""Photography"",""Wine"",""Swimming"",""Yoga"",""Beaches""]",S,O,False,9131200000,Rowdy R,False,U,7.158863752083334,,C,F,True,26.0
1313,I don't want to disclose,"[""Jnu""]",IN,212.74869244083334,1990-02-28 00:00:00,9131300000@get.idyll,[97.83589839935303],NB,,,"[""Photography"",""Writing"",""Singing"",""Boxing"",""Tea""]",,,False,9131300000,Anisha,False,U,2.890897015972222,,,NB,,33.0
1314,,[],IN,212.27377966305556,,9131400000@get.idyll,[],,,,[],,,False,9131400000,,False,U,2.894030441898148,,,,,
1315,.,"[""Thapar University""]",IN,212.24554716305556,2002-06-14 00:00:00,9131500000@get.idyll,[98.37942123413086],M,,,"[""Cricket"",""Singing"",""Football"",""Writing"",""Hip Hop""]",,,True,9131500000,Puranjay,True,U,6.194383393287037,7.171689112233796,,F,,21.0
1316,"Im just seeing
This app lmao","[""Jawaharlal Nehru University""]",IN,207.3154591075,2002-03-15 00:00:00,9131600000@get.idyll,[59.08364653587341],M,,,"[""K-drama"",""Poetry"",""Open-Minded""]",,,False,9131600000,S,False,U,2.8939276872685187,,,F,,21.0
1317,"Hi !.....I am Ajit.
M.A. in Geography, CSRD, JNU New Delhi
I have completed my graduation from BHU Varanasi. 
#Talking","[""Jawaharlal Nehru University""]",IN,204.18345105194444,2001-01-24 00:00:00,9131700000@get.idyll,"[84.55535769462585,97.05485701560974,89.14292454719543,75.91826617717743]",M,165.0,,"[""Singing"",""Running"",""Foodie"",""Romance"",""Gym""]",N,N,True,9131700000,Ajit Kumar,True,U,7.172381240509259,7.172381693252315,NS,F,,22.0
